---
# Velocity gradient along pathline with the following settings:
#   nsteps: 3116
#   ictrl:  7
#   eqincr: 0.02
#   temp:   298

schema:
  delimiter: ' '
  missing: '-'
  fields:
    - name: step
      type: integer
    - name: L11
      type: float
    - name: L12
      type: float
    - name: L13
      type: float
    - name: L21
      type: float
    - name: L22
      type: float
    - name: L23
      type: float
    - name: L31
      type: float
    - name: L32
      type: float
    - name: L33
      type: float
    - name: tincr
      type: float
---
step L11 L12 L13 L21 L22 L23 L31 L32 L33 tincr
2822 2.6818652843239185e-05 -6.187048013772708e-05 8.130314890454187e-05 0.0004512085546607206 5.491025828782826e-05 2.9266551559563587e-05 0.00020175249684550663 8.775383165349136e-05 8.70446870801693e-06 -2.5
2823 2.6517792340445805e-05 -6.171352243437119e-05 8.157704692117933e-05 0.0004511805108157603 5.478555544215589e-05 2.914079379223156e-05 0.00020339675448170354 8.814248415006621e-05 8.58276905968716e-06 -2.5
2824 2.609955583472998e-05 -6.16832098497645e-05 8.162157536060361e-05 0.000451217411750835 5.464875101417238e-05 2.90479932821736e-05 0.00020492021682776018 8.858444057893755e-05 7.997841225613755e-06 -2.5
2825 2.574318400695181e-05 -6.162024159428685e-05 8.17939896693739e-05 0.000451220711927461 5.4850988279039955e-05 2.9007606653908388e-05 0.00020632263174736682 8.762361738907561e-05 8.198745245237226e-06 -2.5
2826 1.0996297949537907e-05 -7.706618505086004e-05 7.458702538491034e-05 0.0004369018909396787 3.251887368182113e-05 1.8427131721397185e-05 0.0002250784192484362 9.531784509286794e-05 1.002363470179684e-05 -2.5
2827 3.0619856408024384e-05 -9.163397306478478e-05 6.75168339942734e-05 0.0004592914118101024 1.1638262239490571e-05 8.046627394800799e-06 0.0002103235778951328 0.00010110141636853048 1.281536476246108e-05 -2.5
2828 3.0033884426810517e-05 -9.223002770246162e-05 6.794462492720277e-05 0.00045920136692487927 1.1107081316872136e-05 8.146037941799668e-06 0.0002091826597409803 0.00010166450047009105 1.2395772991984829e-05 -2.5
2829 2.938465672182502e-05 -9.113572073433944e-05 6.803705158428662e-05 0.00045913533219019256 1.1029764905484504e-05 7.929460737198915e-06 0.0002108094958000988 0.00010185511552963556 1.2103044312809038e-05 -2.5
2830 2.8755826640083016e-05 -9.081218842016521e-05 6.837132495399642e-05 0.0004590629313864895 1.1072303202086193e-05 7.965165626315305e-06 0.00021234265940497322 0.00010213845516820276 1.1842794073080656e-05 -2.5
2831 2.8162362547765195e-05 -9.065779788799628e-05 6.864516877042925e-05 0.00045900969853151743 1.0977102195964255e-05 7.867886825106357e-06 0.00021385062536072145 0.0001023248277531701 1.1346590275619312e-05 -2.5
2832 2.764225172682915e-05 -9.035553884791819e-05 6.897131758428104e-05 0.00045891710675999184 1.087358913891888e-05 7.741675189015801e-06 0.00021546772978947113 0.00010292422012982788 1.0858145875419144e-05 -2.5
2833 2.4007750220331817e-05 -8.441762073439141e-05 5.828884463495854e-05 0.0004502649501863172 5.11321610558006e-06 -6.148624767888786e-05 0.00020895406396678504 7.773554236978519e-05 1.0443582976879797e-05 -2.5
2834 2.0940498996458187e-05 -0.00010118522596746101 1.6067223092445976e-05 0.0004602937923177173 1.3747596855170248e-05 2.1761794952909087e-05 0.00021833354956197416 0.00010796272165305545 1.3973875442467116e-05 -2.5
2835 1.9953168623629085e-05 -0.00010091866798670433 1.6513320694484514e-05 0.0004602404167384012 1.36001672945667e-05 2.1755605344806743e-05 0.00021923235107975276 0.00010367463413721566 1.2731068232657523e-05 -2.5
2836 1.8955359000886602e-05 -0.0001007488494213634 1.6947475252773068e-05 0.0004602118218802408 1.3434735279749191e-05 2.148447788675373e-05 0.00022018601113886247 0.00010369797226683305 1.2478387776443705e-05 -2.5
2837 -4.0733993247020016e-05 5.921905805518348e-05 -8.80179516988103e-05 0.00038474352927938556 0.00022106317525026004 -0.00011365576748372152 0.00023423901950864908 6.52438698787183e-05 3.894241035035553e-05 -2.5
2838 2.4532927503782048e-05 -0.00011922804842625585 2.940127748454618e-05 0.000456723342260265 2.3819604264509642e-05 1.507218551915128e-05 0.00021212984297217915 0.00012871361105755463 -4.582272032590052e-06 -2.5
2839 2.4414546223908495e-05 -0.00011878170335630079 3.010445556335871e-05 0.000456889485341089 2.3719721552344564e-05 1.4396247007465147e-05 0.00021261892921935218 0.0001295780429497907 -4.548578172992911e-06 -2.5
2840 2.412134722616024e-05 -0.00011845959746291746 3.0474808873895445e-05 0.00045709675200699643 2.382904047566866e-05 1.4106555550029355e-05 0.00021292110496539814 0.0001291606364362516 -4.668304986766578e-06 -2.5
2841 2.3951658962390054e-05 -0.00011822783436447904 3.085203417320607e-05 0.0004572896162666209 2.38937584284021e-05 1.3987042982164633e-05 0.00021303684592586955 0.00012916306527180845 -5.0607092762688574e-06 -2.5
2842 2.378840667303524e-05 -0.00011790894497763868 3.117091156162123e-05 0.0004573941992303602 2.393167883461578e-05 1.3805742847949725e-05 0.000213453559958369 0.00012910024657097332 -5.2458615998256184e-06 -2.5
2843 2.3661948098542237e-05 -0.00011769426148980447 3.1587352526817695e-05 0.0004575610459940729 2.3936529630858948e-05 1.361636070733381e-05 0.00021410379276503108 0.00012898602547066872 -5.150223359445837e-06 -2.5
2844 2.349533421618789e-05 -0.00011742112547360477 3.191862400051495e-05 0.0004577901226228303 2.3998240969151208e-05 1.3393238094645948e-05 0.00021413266058975986 0.00012882684721884818 -5.400053586614228e-06 -2.5
2845 2.337661128037047e-05 -0.00011713805347577747 3.2279621710567726e-05 0.00045781585162422674 2.4051118391592944e-05 1.3196216469746222e-05 0.00021432860397851194 0.00012871933672084336 -5.600140802567954e-06 -2.5
2846 2.330432604091219e-05 -0.00011690696125805872 3.262155427851209e-05 0.0004579635635432441 2.4162172839381964e-05 1.3021610966802384e-05 0.0002147489544342678 0.00012858775050205028 -5.7433055466791825e-06 -2.5
2847 2.3124764051294022e-05 -0.00011656123006118318 3.306452369765719e-05 0.0004581049116160697 2.414138990942782e-05 1.2768758876748253e-05 0.00021496223598262425 0.0001285056959977867 -5.9538256612951e-06 -2.5
2848 2.30613044781189e-05 -0.00011623737556691308 3.326224330199103e-05 0.0004582315023184107 2.4147777816733915e-05 1.267286362946654e-05 0.00021521807584601917 0.00012853578145328637 -5.876202104323685e-06 -2.5
2849 1.920304638440766e-05 -0.00012366799154900915 -2.9654484112968062e-06 0.0004605575634519957 2.848994994493945e-05 3.4026166925135094e-05 0.0002135464683187089 0.00012430492937472813 -2.4811850573793294e-05 -2.5
2850 1.955073420699732e-05 -0.00012340309530779663 -3.181472936960564e-06 0.0004610666165270743 2.879238561810196e-05 3.3032049364992025e-05 0.00021225502574550025 0.00012388368082084518 -2.3266178861144334e-05 -2.5
2851 1.9886775319514122e-05 -0.00012307356179711829 -2.9696132171862184e-06 0.0004615613424614731 2.888593324692603e-05 3.2879979866215804e-05 0.00021102713753088091 0.00012345467228692082 -2.3278723359559785e-05 -2.5
2852 2.0217097621888258e-05 -0.00012270158821908544 -2.8818099232806654e-06 0.00046202464919297776 2.9017124827326495e-05 3.26046310801933e-05 0.00020982888574133142 0.00012281694312983515 -2.33167581048545e-05 -2.5
2853 2.0541325623697265e-05 -0.00012229967558746553 -2.6501282728641887e-06 0.0004625182392893033 2.9143005286814737e-05 3.2348367011315296e-05 0.00020875746115483313 0.00012239794675077373 -2.2942527084191168e-05 -2.5
2854 2.089181783367943e-05 -0.00012194939954097541 -2.4839398974874114e-06 0.0004630700462223562 2.9280938149830794e-05 3.210660540253126e-05 0.00020753692040341836 0.0001219928278824054 -2.288729274900602e-05 -2.5
2855 2.1172868467047317e-05 -0.00012157118690455892 -2.2646977832141738e-06 0.00046344524458193277 2.9398209835871147e-05 3.185890044624977e-05 0.00020644628304268363 0.00012135939596614528 -2.2334629904975704e-05 -2.5
2856 2.1464476384561217e-05 -0.00012121151052865729 -2.124552984680254e-06 0.000463903064066673 2.948551241033053e-05 3.160716023887369e-05 0.000205324199778683 0.00012101601959108957 -2.219788292721027e-05 -2.5
2857 2.17854042711287e-05 -0.00012081763242319508 -1.966396061008817e-06 0.0004643650948743454 2.9650638921005816e-05 3.1346874663863325e-05 0.00020419618251367526 0.00012048407295755984 -2.2291276746211566e-05 -2.5
2858 2.219355935693478e-05 -0.00012054356221149841 -1.8805942311379776e-06 0.00046488381512038083 2.9838228607425048e-05 3.115543367518393e-05 0.00020364361321141124 0.00012097590092641263 -2.210184705854393e-05 -2.5
2859 -3.756572167550305e-05 -0.00011878767361738038 -0.00010530137684695863 0.0003936130653900394 3.171088959331699e-05 -9.678734311140963e-05 0.00023967734301479955 0.00013121791312718445 4.727646898712527e-05 -2.5
2860 2.113106818725287e-05 -0.00011596012654645837 -3.947850109163525e-06 0.00046423778253540035 3.485887499598843e-05 2.777643823323453e-05 0.0001903266858693179 0.00014799625033692153 -3.9211514621350635e-05 -2.5
2861 2.1329334834678517e-05 -0.00011575979765183995 -3.649536377754518e-06 0.00046502538916907055 3.460686569781594e-05 2.7424265397988417e-05 0.0001885424388855387 0.00014640042364747873 -3.91731870293172e-05 -2.5
2862 2.1556449207399998e-05 -0.00011545734015667915 -3.414241813065641e-06 0.0004657748046369129 3.4882159727509826e-05 2.7155523456616333e-05 0.00018689981330228676 0.00014611425330352397 -3.8703949460057456e-05 -2.5
2863 2.1758481535720302e-05 -0.00011532612845360645 -2.4170321793616694e-06 0.000466532581913662 3.499701902002939e-05 2.6877298770619756e-05 0.00018524305416025793 0.00014615424228341575 -3.859269034853716e-05 -2.5
2864 2.2001394973855287e-05 -0.00011520153032588965 -2.1684598193831326e-06 0.00046740480357481616 3.517226961266982e-05 2.9529837494875287e-05 0.0001836076584097168 0.00014496965745620046 -3.8614252990675216e-05 -2.5
2865 2.4171956185597727e-05 -0.00011225074909380541 9.25714342062115e-06 0.0004718757410819076 4.218391319262026e-05 5.7291711925318825e-05 0.00018206969062352406 0.00014360136431056073 -3.9804687374938016e-05 -2.5
2866 2.53655273827086e-05 -0.00011185213425294078 8.924523593883734e-06 0.0004731430558534515 4.249652849308824e-05 5.6734848095619844e-05 0.00018068092339576167 0.00014313776397209129 -3.862923432082773e-05 -2.5
2867 2.6326515851423906e-05 -0.00011157766513948924 8.762879822066912e-06 0.0004745184788314929 4.282901876296346e-05 5.634214050215562e-05 0.00017905336863046907 0.0001428142293908303 -3.97896170931957e-05 -2.5
2868 2.733325522704958e-05 -0.00011150863086396746 8.690693766324032e-06 0.00047583234249970436 4.31841648509477e-05 5.5893279630533235e-05 0.00017798075663266635 0.00014228628323493546 -3.92427785816792e-05 -2.5
2869 2.826251088681574e-05 -0.00011082348903478843 8.287604566337548e-06 0.00047713043674594175 4.349589733885615e-05 5.549422354261382e-05 0.00017674031546544418 0.0001416995271343047 -3.901610975230201e-05 -2.5
2870 2.9271426282773123e-05 -0.00011059481357172546 8.120378774139544e-06 0.00047844468389136754 4.3872354925574136e-05 5.506713438076451e-05 0.00017528322587260484 0.0001412185328924402 -3.866403666136516e-05 -2.5
2871 3.0172876672965662e-05 -0.00011037446551155573 7.910983885348365e-06 0.0004797213904589466 4.412798720202899e-05 5.459372338606761e-05 0.00017405152579173062 0.00014074353246649936 -3.817504592772934e-05 -2.5
2872 3.1112613234910723e-05 -0.00011027873310857067 7.628494105974479e-06 0.00048099569607929063 4.456630524986841e-05 5.4279830744514595e-05 0.00017282042802775272 0.0001398365573721417 -3.762632282897585e-05 -2.5
2873 3.202224735886951e-05 -0.00010988597560618699 7.483679339513902e-06 0.00048237200548520925 4.480615726788969e-05 5.3545368289871605e-05 0.000171784080114089 0.00013991219095096043 -3.759014412533728e-05 -2.5
2874 3.642205941271779e-06 -0.00012439984543803634 8.408622566355515e-05 0.0004858543838480912 3.0927909036367865e-05 4.481525806705889e-05 0.00019493095079327338 0.0001454678351926907 -3.370854632286152e-05 -2.5
2875 3.914024234907742e-05 -0.00013859228368951002 -7.036354294530683e-06 0.0004928641264759752 0.0 3.097029229253358e-05 0.00016694019774032452 0.0001506356801240702 -3.0950441270493094e-05 -2.5
2876 3.9916017638998804e-05 -0.00013865638099167375 -7.306256610069685e-06 0.0004937967938988269 -2.45760161676118e-07 3.058477737513833e-05 0.00016591574879963223 0.0001507143438140948 -3.042369759244596e-05 -2.5
2877 4.069598850336207e-05 -0.00013821372991494865 -7.50596666659014e-06 0.0004947495466636367 -2.8375068536874515e-10 3.020463636239642e-05 0.0001644691396011966 0.00015164947982275977 -3.008829492707962e-05 -2.5
2878 4.170550813825535e-05 -0.00013855242182093906 -7.93103910682233e-06 0.0004957137482650612 -3.1889815783898694e-07 2.9461783918145053e-05 0.00016444161232075086 0.00014327052830699524 -2.9762443898466877e-05 -2.5
2879 5.540305861058544e-05 -0.0001062098762423799 0.00011282831177455875 0.0004830268443406471 -1.8267110712175914e-05 -8.388927142578928e-05 0.00015696254124814363 0.00013473475587018785 -7.608236065385606e-05 -2.5
2880 4.3543836105676244e-05 -0.00013722067572021618 -5.519816903714837e-06 0.0005005983249655388 6.0392902123320585e-06 5.4877053474694e-05 0.00015581072670285497 0.00014055387176219555 -6.89178548825452e-05 -2.5
2881 4.460388939367106e-05 -0.00013693581760942572 -6.112032050980711e-06 0.0005017612650075093 6.189365394167609e-06 5.448466508289383e-05 0.0001530653219945786 0.00013931404638926025 -6.790675016282664e-05 -2.5
2882 4.5646773559953245e-05 -0.00013648572865386976 -4.716883369499375e-06 0.0005028078144066109 6.3604598583687365e-06 5.341863569559841e-05 0.0001504474375999546 0.00014209788040203192 -6.987376016659719e-05 -2.5
2883 3.8856119285024257e-05 -0.0001162762718002569 -1.905287486384153e-05 0.0004993908741915117 1.9936177102080807e-05 4.526649351448301e-05 0.00013901802784376113 0.00016044646532385046 -7.985684557680786e-05 -2.5
2884 4.022807377538379e-05 -0.00011572501636008735 -1.997879653407905e-05 0.0005005407254403154 1.994615948592538e-05 4.460234599063565e-05 0.0001351837197513566 0.00016006629811914552 -7.96302700606535e-05 -2.5
2885 4.1330251724716096e-05 -0.00011543974159479128 -2.0424793775582475e-05 0.0005017245034988647 2.027764813914671e-05 4.4086947153867006e-05 0.0001319532356509393 0.00015911665591672547 -8.077935914292191e-05 -2.5
2886 4.248502997939122e-05 -0.00011514669558676921 -2.0506508346327587e-05 0.0005029543147909833 2.0504516333711988e-05 4.3684682381716654e-05 0.00012876530587243527 0.0001582366083309399 -8.014577488478562e-05 -2.5
2887 4.358669963921507e-05 -0.00011487426987781078 -2.0702015507489433e-05 0.0005041398148769014 2.0760292880971616e-05 4.323655028148239e-05 0.00012550572828620447 0.0001572685038492571 -7.942673722247303e-05 -2.5
2888 4.476966431423698e-05 -0.00011457223451740215 -2.0939849938920894e-05 0.0005053700722752333 2.10028835233595e-05 4.2794309319889795e-05 0.0001224041616124413 0.00015638993938748647 -7.895655951269476e-05 -2.5
2889 4.582247980232553e-05 -0.00011427179448638806 -2.1176254552804405e-05 0.0005065443298187442 2.12487460490566e-05 4.235143787153904e-05 0.00011914585679566336 0.00015545466834361764 -7.821303260128692e-05 -2.5
2890 4.6923953439823164e-05 -0.00011402621523307448 -2.1411421586679035e-05 0.0005077274725994 2.149431110751283e-05 4.193532940234721e-05 0.00011588765146684793 0.00015461668203389838 -7.751631870291953e-05 -2.5
2891 4.809992949143264e-05 -0.00011373078676874088 -2.1664239089185375e-05 0.0005089368498046494 2.173713235943402e-05 4.1432496978253065e-05 0.00011279873634464251 0.00015364174903511953 -7.691916173157509e-05 -2.5
2892 4.9241436746176014e-05 -0.00011346038526131547 -2.184907888424346e-05 0.0005100774345453464 2.1999309253426335e-05 4.102024772739992e-05 0.00010967669409168018 0.00015272075224431446 -7.636330270162216e-05 -2.5
2893 5.03014425166615e-05 -0.0001131780198098529 -2.2063355900433224e-05 0.0005113189258158231 2.2227684607633603e-05 4.0602436215020365e-05 0.00010643882183518983 0.0001518777174839607 -7.585277131691433e-05 -2.5
2894 5.153134954354256e-05 -0.00011289336454593958 -2.2384587826747694e-05 0.0005124351096059953 2.2486249726641728e-05 4.0238629541752004e-05 0.0001032222615409878 0.00015108166641494028 -7.486343728386072e-05 -2.5
2895 5.341171801464864e-05 -0.0001109670965465331 -1.472002355136836e-05 0.0005165965006421599 2.822491637322883e-05 6.454827981426172e-05 9.770039053444294e-05 0.00014530717464644285 -9.583120266900718e-05 -2.5
2896 5.425005116766189e-05 -0.00011072923530321474 -1.481498262073854e-05 0.0005179818319091151 2.8489782391368704e-05 6.484594052803793e-05 9.420834064778026e-05 0.00014433587505746797 -9.523738041866018e-05 -2.5
2897 5.510364960575603e-05 -0.00011048500894959077 -1.4767669118890784e-05 0.0005193024463739705 2.8809766509227348e-05 6.438101692966021e-05 9.073905263318968e-05 0.00014344258202950546 -9.437401444420602e-05 -2.5
2898 5.5894753467148025e-05 -0.00011022121729819746 -1.4816841329095906e-05 0.0005206723058079455 2.912419766120884e-05 6.409497248312285e-05 8.752639272681685e-05 0.00014244618733731546 -9.38073294574479e-05 -2.5
2899 5.678372168985631e-05 -0.00011007916573471453 -1.4792712691803187e-05 0.0005220300908106629 2.941530562609199e-05 6.372415481539962e-05 8.412120399600197e-05 0.00014141494117107038 -9.32905481951457e-05 -2.5
2900 5.765754398751344e-05 -0.00010978373512972932 -1.4800543669009396e-05 0.0005233889763559139 2.974862139015135e-05 6.333832898620954e-05 8.074373739337024e-05 0.0001403981046309063 -9.27018626632507e-05 -2.5
2901 5.853802498183333e-05 -0.00010951265778086856 -1.482927598807156e-05 0.0005247772657991639 3.0045876351402325e-05 6.29440458066844e-05 7.755342566961533e-05 0.00013977119919414527 -9.209718999703186e-05 -2.5
2902 5.940992729632119e-05 -0.0001092804740205856 -1.4844307586592603e-05 0.0005261323440044992 3.0347347268526275e-05 6.255234237556951e-05 7.410185619232898e-05 0.00013862013931507242 -9.145862495967684e-05 -2.5
2903 6.0288484576121114e-05 -0.0001090634340200453 -1.4832420365024653e-05 0.0005274955229944323 3.0669293091401674e-05 6.217649903428741e-05 7.06765496654447e-05 0.00013775581212726115 -9.102721849062232e-05 -2.5
2904 6.11783721657497e-05 -0.00010873562635823875 -1.4895877406769795e-05 0.0005289021725653436 3.09926694126794e-05 6.180077418199688e-05 6.741150265611356e-05 0.00013649341759758356 -9.019947343903442e-05 -2.5
2905 6.198996170474572e-05 -0.00010771578324793273 -1.4009651776009214e-05 0.0005304911131050629 3.1388935445357173e-05 6.138581067475093e-05 6.311045542237388e-05 0.00013058484921163005 -8.865943776351698e-05 -2.5
2906 5.0730651381860726e-05 -7.609619164129635e-05 -3.590981103751075e-05 0.0005199728034025686 6.180106840718149e-05 4.125713638202533e-05 6.480830421059777e-05 0.00012348690159667784 -8.184214249219391e-05 -2.5
2907 5.1299826129536956e-05 -7.594912568009185e-05 -3.5757322136579744e-05 0.0005208307012290122 6.185708030697465e-05 4.1163459627397156e-05 6.192572779130712e-05 0.0001240052803321694 -8.247641030587513e-05 -2.5
2908 5.190580622810957e-05 -7.59154917297232e-05 -3.5654246446580714e-05 0.0005216957445250399 6.189911504798016e-05 4.097942454476375e-05 5.931057104971203e-05 0.00012339526058855252 -8.178713777375812e-05 -2.5
2909 5.248524264128646e-05 -7.587032323344507e-05 -3.554159646313178e-05 0.0005225464869792621 6.188989204209638e-05 4.068227070704791e-05 5.665804539494143e-05 0.00012276591819406434 -8.166337444120305e-05 -2.5
2910 6.662263441096139e-05 -5.034912548655082e-05 8.107859190379942e-05 0.0005012149156063146 2.329516819850784e-05 -0.00014020163366828793 6.0111968826955246e-05 0.00013140051884892267 -3.4623805118324024e-05 -2.5
2911 5.504003321470131e-05 -7.300754948019004e-05 -2.177364827335939e-05 0.000524785928910502 6.419042103006724e-05 5.1909337588203635e-05 5.686545031435382e-05 0.0001284979472186807 -4.742901161735128e-05 -2.5
2912 5.526628030697772e-05 -7.295859683608423e-05 -2.159952615058496e-05 0.0005249298019213373 6.400722629292743e-05 5.188903558505544e-05 5.654581842979699e-05 0.00012795980666757337 -5.509404216028282e-05 -2.5
2913 5.5606856354748014e-05 -7.300473658699236e-05 -2.1446274120723256e-05 0.0005250682621455818 6.383778142406893e-05 5.181762669828964e-05 5.6155222887193145e-05 0.00012767447797826015 -5.537459634793596e-05 -2.5
2914 5.592020906810673e-05 -7.311776928199956e-05 -2.1327392298171098e-05 0.0005251929352515242 6.369983632637735e-05 5.177127004974018e-05 5.564081816787646e-05 0.000127718607250327 -5.5437465485655024e-05 -2.5
2915 5.631165499674811e-05 -7.299576952811204e-05 -2.115431110078507e-05 0.0005253360866785992 6.348351907659508e-05 5.17130421457997e-05 5.5375023148453136e-05 0.00012788913658062656 -5.587614831669542e-05 -2.5
2916 5.672207504736424e-05 -7.304175023627738e-05 -2.1010697492295712e-05 0.0005255065376328114 6.33111994671054e-05 5.169159015792643e-05 5.491269600548276e-05 0.00012701176185193718 -5.5821669764274945e-05 -2.5
2917 5.7105245671151035e-05 -7.317310577874908e-05 -2.0987025114742152e-05 0.0005256776890645909 6.286192860254315e-05 5.174453689878398e-05 5.449242520400251e-05 0.00012448469654366206 -5.6926489046413714e-05 -2.5
2918 5.4251910350585685e-05 -5.5025295973976944e-05 -1.1898566608417818e-05 0.000528576910251655 4.81814462180295e-05 4.436870861365451e-05 5.456808505040056e-05 0.00012179335488738495 -5.8698983023751456e-05 -2.5
2919 5.46548469363226e-05 -5.497251964341567e-05 -1.1909808121980696e-05 0.000528857555715552 4.8082609956020925e-05 4.435527071561371e-05 5.354234615474129e-05 0.00012189128020607697 -5.878778695243123e-05 -2.5
2920 5.512217566263716e-05 -5.490363590670618e-05 -1.1830187852268766e-05 0.0005291932792581175 4.7833003029997275e-05 4.4230535949530045e-05 5.333766777029767e-05 0.00012183340915692734 -5.90034666717102e-05 -2.5
2921 5.543381617836207e-05 -5.502879265855698e-05 -1.1713650178604806e-05 0.0005295151504602085 4.7609656428013126e-05 4.405253753605295e-05 5.23894037626583e-05 0.00012185745330089511 -5.903091705731388e-05 -2.5
2922 5.5992969877351136e-05 -5.502424321786464e-05 -1.1627336271755933e-05 0.0005298756018747054 4.746379669749082e-05 4.397789674864302e-05 5.168128021377037e-05 0.00012167912083540383 -5.908426713809206e-05 -2.5
2923 5.64701468668707e-05 -5.502213482935523e-05 -1.1625846576566952e-05 0.0005302392261084035 4.732837473467619e-05 4.39191423294446e-05 5.074694066124533e-05 0.00012143992881578125 -5.9479392341930494e-05 -2.5
2924 5.698405233717768e-05 -5.505657942770639e-05 -1.1491604104884674e-05 0.0005306095971859989 4.703922527933237e-05 4.370184577800746e-05 4.9725012812814905e-05 0.00012185395886532824 -5.9101083231968886e-05 -2.5
2925 6.260063288590902e-05 -4.2904005552735166e-05 3.231586065825361e-05 0.0005056380908800241 8.33369290387511e-06 -0.0001536905436449443 5.049958171654381e-05 0.0001189588426756812 -4.993901049715028e-05 -2.5
2926 5.842750091286566e-05 -5.3590915670348945e-05 -3.698557286403499e-06 0.0005334884593336323 5.0719925402141404e-05 6.206984081268425e-05 4.862033364227899e-05 0.00012189251314659034 -5.61408208339653e-05 -2.5
2927 5.821651253324936e-05 -5.3853117272547055e-05 -3.6878996672149004e-06 0.0005335773962987257 5.044202451881802e-05 6.194183047644168e-05 4.88582620281255e-05 0.00012191257992574474 -5.6253766131837704e-05 -2.5
2928 5.8020094316679016e-05 -5.410371825389658e-05 -3.864503796797885e-06 0.0005336571647252266 5.017761229547976e-05 6.180878342762455e-05 4.749140688310155e-05 0.00012186620022051047 -5.62509259057238e-05 -2.5
2929 5.766651129606896e-05 -5.4316484609576656e-05 -3.909491346425872e-06 0.0005338274594594675 4.9832670733912123e-05 6.170922795392589e-05 4.6916590393658125e-05 0.00012130407028662975 -5.625348597396067e-05 -2.5
2930 1.9931072351752186e-05 4.38712700711523e-05 -6.728754879766474e-05 0.00044320264037923777 0.0002879906699365685 -9.26749422395742e-05 0.0001145581235237076 0.00011124036362220116 5.8554999498811063e-05 -2.5
2931 3.8661660615105975e-05 -9.592925057687405e-06 -3.3245704836901644e-05 0.0005166686850668305 9.177530785478471e-05 3.3903404280686806e-05 5.413274294964811e-05 0.00010189405039797625 -4.499682393181844e-05 -2.5
2932 3.758493313992752e-05 -9.982325030527578e-06 -3.338907505805397e-05 0.0005159672753337782 9.139154074638677e-05 3.3917580915133435e-05 5.4498395849620626e-05 0.00010203675178836269 -4.485407429026114e-05 -2.5
2933 3.6079088517537014e-05 -1.0296202894221712e-05 -3.3303634456027215e-05 0.0005152442618902152 9.09392095524785e-05 3.4119328879360455e-05 5.455165762802996e-05 0.00010199310120499391 -4.507185513270452e-05 -2.5
2934 3.4807209491645637e-05 -1.0668945178282257e-05 -3.332129379302788e-05 0.0005144968696224429 9.045173702429245e-05 3.4019882718125144e-05 5.426094555770416e-05 0.00010210749234042273 -4.578091680132179e-05 -2.5
2935 3.354150779307983e-05 -1.1006167001191727e-05 -3.325892182483369e-05 0.0005137960521175932 8.999634040877155e-05 3.405158716926499e-05 5.5265220439569424e-05 0.00010217638560865146 -4.6028105964584594e-05 -2.5
2936 3.220232435548287e-05 -1.1308810967729503e-05 -3.3224103658764703e-05 0.0005130983588582593 8.951941070538766e-05 3.4094263378566775e-05 5.474849880483544e-05 0.00010216348875274969 -4.637920863289008e-05 -2.5
2937 3.0940790900453506e-05 -1.1657494823319847e-05 -3.315615636913434e-05 0.0005124078116190982 8.903414127984708e-05 3.4147223694475165e-05 5.5124018429869355e-05 0.000102203404664926 -4.6880481286344944e-05 -2.5
2938 2.9637547933332022e-05 -1.200393306537332e-05 -3.314246131108577e-05 0.0005117489768819798 8.856762100390457e-05 3.415354693845678e-05 5.508565846244718e-05 0.00010223325334519843 -4.681123727417643e-05 -2.5
2939 2.841627264861757e-05 -1.234480177995961e-05 -3.3124157429541554e-05 0.0005110763906251781 8.812103127026744e-05 3.418317222845353e-05 5.4930642359898106e-05 0.00010228612275093296 -4.72037439003447e-05 -2.5
2940 2.712779533246221e-05 -1.268242909053704e-05 -3.286983370289945e-05 0.0005104184192706448 8.766887495496181e-05 3.4328583598875254e-05 5.48515637429313e-05 0.00010227574684339052 -4.739342982231463e-05 -2.5
2941 2.9086327811373257e-05 -7.337601796921324e-06 -7.218138702076974e-06 0.0005110942649797995 8.97360477462557e-05 4.653344163301123e-05 6.046889026997665e-05 0.0001101634253764407 -1.1788002317857977e-05 -2.5
2942 2.7386505629070174e-05 -7.789369248248168e-06 -6.6906363386673945e-06 0.0005098536067532534 8.909238110739206e-05 4.6281529103227926e-05 6.175179455210038e-05 0.00011065104483860521 -1.3027053818938429e-05 -2.5
2943 2.5696385786353905e-05 -8.27086487932507e-06 -6.807971087587932e-06 0.0005085484792249412 8.844125778051779e-05 4.618910985902155e-05 6.360938408924806e-05 0.00011119691081027499 -1.367413374541667e-05 -2.5
2944 2.3964253743247666e-05 -8.772593624440387e-06 -6.883209181082502e-06 0.000507283751107702 8.779940564808454e-05 4.623884383496995e-05 6.537191848820298e-05 0.00011165304534533858 -1.3987092996059853e-05 -2.5
2945 2.220140299848245e-05 -9.250135952688517e-06 -6.88834805854888e-06 0.0005060108920496497 8.714940354894834e-05 4.631354903119737e-05 6.700970676425593e-05 0.00011214165019424025 -1.434344077907915e-05 -2.5
2946 2.045881788731185e-05 -9.796332329083844e-06 -6.878388748672522e-06 0.0005047088479852088 8.650308857545633e-05 4.637375715994818e-05 6.868352591119923e-05 0.00011253315109050186 -1.4897849651445864e-05 -2.5
2947 1.8736736450128912e-05 -1.0261457307173099e-05 -6.907423318077761e-06 0.000503434693046212 8.585278538837684e-05 4.641033907575473e-05 7.050698649620572e-05 0.00011324740490512277 -1.535772500174574e-05 -2.5
